NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53		20	0.26883724	1.1171343	0.33753943	0.4605788	1.0	133	tags=35%, list=17%, signal=41%	
RODWELL_AGING_KIDNEY_NO_BLOOD_UP	RODWELL_AGING_KIDNEY_NO_BLOOD_UP		21	0.2635095	1.1165496	0.3313433	0.45963174	1.0	55	tags=24%, list=7%, signal=25%	
WONG_EMBRYONIC_STEM_CELL_CORE	WONG_EMBRYONIC_STEM_CELL_CORE		27	0.24225311	1.1165321	0.3037037	0.45790437	1.0	226	tags=48%, list=29%, signal=66%	
XU_GH1_AUTOCRINE_TARGETS_DN	XU_GH1_AUTOCRINE_TARGETS_DN		15	0.28953838	1.1080458	0.31232876	0.47006807	1.0	58	tags=27%, list=8%, signal=28%	
WP_VITAMIN_D_RECEPTOR_PATHWAY	WP_VITAMIN_D_RECEPTOR_PATHWAY		18	0.26945198	1.1076901	0.35843372	0.46878022	1.0	47	tags=17%, list=6%, signal=17%	
FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP	FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP		44	0.20372026	1.1070383	0.34008098	0.46798745	1.0	239	tags=45%, list=31%, signal=62%	
MUELLER_PLURINET	MUELLER_PLURINET		19	0.26684052	1.100714	0.31152648	0.47631767	1.0	340	tags=68%, list=44%, signal=120%	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP		16	0.27836287	1.0961949	0.32954547	0.4816753	1.0	231	tags=50%, list=30%, signal=70%	
ZHANG_BREAST_CANCER_PROGENITORS_UP	ZHANG_BREAST_CANCER_PROGENITORS_UP		20	0.26013783	1.0931333	0.34375	0.4847087	1.0	193	tags=45%, list=25%, signal=59%	
DAIRKEE_CANCER_PRONE_RESPONSE_BPA_E2	DAIRKEE_CANCER_PRONE_RESPONSE_BPA_E2		15	0.28249332	1.0862252	0.3464567	0.49395835	1.0	555	tags=100%, list=72%, signal=352%	
UDAYAKUMAR_MED1_TARGETS_UP	UDAYAKUMAR_MED1_TARGETS_UP		15	0.28328294	1.0858045	0.35579515	0.49271908	1.0	333	tags=73%, list=43%, signal=127%	
HUPER_BREAST_BASAL_VS_LUMINAL_DN	HUPER_BREAST_BASAL_VS_LUMINAL_DN		15	0.29225537	1.081399	0.34733894	0.49817976	1.0	148	tags=53%, list=19%, signal=65%	
CAIRO_HEPATOBLASTOMA_CLASSES_UP	CAIRO_HEPATOBLASTOMA_CLASSES_UP		46	0.19363756	1.0806154	0.3601896	0.4976673	1.0	628	tags=100%, list=82%, signal=513%	
MILI_PSEUDOPODIA_CHEMOTAXIS_DN	MILI_PSEUDOPODIA_CHEMOTAXIS_DN		43	0.19976375	1.0742209	0.3688213	0.50644153	1.0	29	tags=12%, list=4%, signal=11%	
ENK_UV_RESPONSE_EPIDERMIS_UP	ENK_UV_RESPONSE_EPIDERMIS_UP		32	0.2138933	1.0673715	0.37828946	0.51548785	1.0	338	tags=66%, list=44%, signal=112%	
YAMAZAKI_TCEB3_TARGETS_UP	YAMAZAKI_TCEB3_TARGETS_UP		16	0.27029335	1.0543442	0.40384614	0.53556985	1.0	29	tags=19%, list=4%, signal=19%	
KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP		44	0.19167282	1.0497991	0.40088105	0.5413135	1.0	230	tags=45%, list=30%, signal=61%	
REACTOME_VESICLE_MEDIATED_TRANSPORT	REACTOME_VESICLE_MEDIATED_TRANSPORT		37	0.20218158	1.0486422	0.38518518	0.5412921	1.0	110	tags=24%, list=14%, signal=27%	
BENPORATH_NANOG_TARGETS	BENPORATH_NANOG_TARGETS		52	0.18706949	1.0454829	0.43396226	0.5443489	1.0	269	tags=50%, list=35%, signal=72%	
ENK_UV_RESPONSE_KERATINOCYTE_DN	ENK_UV_RESPONSE_KERATINOCYTE_DN		33	0.21556489	1.0443125	0.3784722	0.5444578	1.0	334	tags=70%, list=43%, signal=118%	
RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN	RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN		47	0.18643692	1.0397631	0.39910313	0.5501384	1.0	67	tags=17%, list=9%, signal=18%	
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_DN	TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_DN		23	0.23710024	1.0372143	0.4276923	0.552701	1.0	37	tags=13%, list=5%, signal=13%	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17		25	0.22291677	1.034414	0.38338658	0.55557853	1.0	109	tags=24%, list=14%, signal=27%	
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP		126	0.14825998	1.0311372	0.41525424	0.55944604	1.0	329	tags=54%, list=43%, signal=79%	
JISON_SICKLE_CELL_DISEASE_DN	JISON_SICKLE_CELL_DISEASE_DN		24	0.22688653	1.0251951	0.45659164	0.56796503	1.0	95	tags=21%, list=12%, signal=23%	
DELACROIX_RAR_BOUND_ES	DELACROIX_RAR_BOUND_ES		32	0.2046482	1.0251855	0.44850498	0.5659997	1.0	282	tags=56%, list=37%, signal=85%	
GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN	GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN		38	0.19675592	1.0242403	0.4319066	0.56578606	1.0	120	tags=26%, list=16%, signal=30%	
WP_NRF2_PATHWAY	WP_NRF2_PATHWAY		25	0.22661634	1.0185528	0.42192692	0.57309735	1.0	126	tags=32%, list=16%, signal=37%	
BLALOCK_ALZHEIMERS_DISEASE_UP	BLALOCK_ALZHEIMERS_DISEASE_UP		99	0.15573461	1.0163515	0.42537314	0.5749174	1.0	60	tags=13%, list=8%, signal=12%	
REACTOME_CELL_CYCLE	REACTOME_CELL_CYCLE		34	0.20105949	1.0120201	0.44649446	0.5802554	1.0	135	tags=29%, list=18%, signal=34%	
UEDA_PERIFERAL_CLOCK	UEDA_PERIFERAL_CLOCK		21	0.23393156	1.0064524	0.4347826	0.5879351	1.0	305	tags=67%, list=40%, signal=107%	
WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP	WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP		43	0.18769091	1.0046495	0.48679245	0.58890224	1.0	110	tags=21%, list=14%, signal=23%	
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN	SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN		45	0.18342689	1.0018144	0.484	0.5915576	1.0	304	tags=60%, list=40%, signal=93%	
JISON_SICKLE_CELL_DISEASE_UP	JISON_SICKLE_CELL_DISEASE_UP		23	0.22607613	0.99862146	0.47093022	0.5949007	1.0	71	tags=22%, list=9%, signal=23%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_DN	GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_DN		21	0.2333055	0.9981659	0.44615385	0.5936892	1.0	198	tags=48%, list=26%, signal=62%	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP		17	0.2451535	0.9944516	0.43768117	0.5979442	1.0	28	tags=18%, list=4%, signal=18%	
SCHLOSSER_SERUM_RESPONSE_DN	SCHLOSSER_SERUM_RESPONSE_DN		74	0.16065817	0.99382913	0.50769234	0.59703636	1.0	256	tags=49%, list=33%, signal=66%	
YOSHIMURA_MAPK8_TARGETS_DN	YOSHIMURA_MAPK8_TARGETS_DN		32	0.19960368	0.9829576	0.48630136	0.6131184	1.0	192	tags=38%, list=25%, signal=48%	
LIM_MAMMARY_STEM_CELL_DN	LIM_MAMMARY_STEM_CELL_DN		42	0.17964797	0.9804858	0.4923077	0.61513275	1.0	148	tags=31%, list=19%, signal=36%	
PILON_KLF1_TARGETS_UP	PILON_KLF1_TARGETS_UP		25	0.2121553	0.9799387	0.471875	0.61411524	1.0	226	tags=44%, list=29%, signal=60%	
JOHNSTONE_PARVB_TARGETS_3_DN	JOHNSTONE_PARVB_TARGETS_3_DN		33	0.19699809	0.97724915	0.48409894	0.6163628	1.0	228	tags=45%, list=30%, signal=62%	
HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN	HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN		23	0.22748359	0.9771035	0.49526814	0.61460555	1.0	168	tags=35%, list=22%, signal=43%	
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_DN	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_DN		15	0.26274166	0.9757096	0.50584793	0.615227	1.0	151	tags=40%, list=20%, signal=49%	
KOYAMA_SEMA3B_TARGETS_DN	KOYAMA_SEMA3B_TARGETS_DN		23	0.23182659	0.9694	0.49342105	0.6239832	1.0	236	tags=48%, list=31%, signal=67%	
KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN		60	0.16426973	0.9662479	0.5363129	0.62747604	1.0	253	tags=43%, list=33%, signal=60%	
CUI_TCF21_TARGETS_2_DN	CUI_TCF21_TARGETS_2_DN		41	0.18463017	0.9574764	0.5418182	0.64065593	1.0	324	tags=68%, list=42%, signal=112%	
WANG_TUMOR_INVASIVENESS_DN	WANG_TUMOR_INVASIVENESS_DN		24	0.20922205	0.9525253	0.556196	0.6469207	1.0	220	tags=46%, list=29%, signal=62%	
ALONSO_METASTASIS_UP	ALONSO_METASTASIS_UP		24	0.21546786	0.9499895	0.516129	0.64914083	1.0	197	tags=46%, list=26%, signal=60%	
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S		22	0.21767765	0.94449484	0.50759876	0.6563148	1.0	219	tags=41%, list=28%, signal=56%	
WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_8D	WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_8D		43	0.17328027	0.9420176	0.545082	0.65825707	1.0	68	tags=16%, list=9%, signal=17%	
GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_DN	GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_DN		48	0.16949958	0.9401191	0.5680751	0.6594284	1.0	217	tags=40%, list=28%, signal=52%	
RUTELLA_RESPONSE_TO_HGF_UP	RUTELLA_RESPONSE_TO_HGF_UP		38	0.1834438	0.9317678	0.5720165	0.671535	1.0	28	tags=11%, list=4%, signal=10%	
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS		33	0.18696073	0.9299848	0.5591398	0.6725773	1.0	43	tags=12%, list=6%, signal=12%	
PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP	PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP		25	0.20168334	0.9218939	0.5769231	0.68432486	1.0	142	tags=32%, list=18%, signal=38%	
PECE_MAMMARY_STEM_CELL_DN	PECE_MAMMARY_STEM_CELL_DN		15	0.24239948	0.92099386	0.539726	0.683791	1.0	101	tags=27%, list=13%, signal=30%	
MIKKELSEN_ES_ICP_WITH_H3K4ME3	MIKKELSEN_ES_ICP_WITH_H3K4ME3		33	0.19283983	0.9208962	0.56884056	0.68175554	1.0	65	tags=18%, list=8%, signal=19%	
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN	WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN		26	0.19518724	0.9191852	0.58305085	0.68220145	1.0	167	tags=31%, list=22%, signal=38%	
SHEPARD_CRUSH_AND_BURN_MUTANT_UP	SHEPARD_CRUSH_AND_BURN_MUTANT_UP		16	0.23754731	0.9189762	0.5116959	0.6804406	1.0	169	tags=38%, list=22%, signal=47%	
REACTOME_INFECTIOUS_DISEASE	REACTOME_INFECTIOUS_DISEASE		93	0.13982745	0.916725	0.6453901	0.68224144	1.0	49	tags=12%, list=6%, signal=11%	
JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN	JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN		15	0.23980936	0.9146364	0.5862069	0.68369776	1.0	324	tags=67%, list=42%, signal=113%	
CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_DN	CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_DN		61	0.14767486	0.9112712	0.5810811	0.6868519	1.0	329	tags=56%, list=43%, signal=90%	
MULLIGHAN_MLL_SIGNATURE_2_DN	MULLIGHAN_MLL_SIGNATURE_2_DN		16	0.23023786	0.90945953	0.5691057	0.6878371	1.0	225	tags=50%, list=29%, signal=69%	
BROWNE_HCMV_INFECTION_24HR_DN	BROWNE_HCMV_INFECTION_24HR_DN		15	0.23758292	0.90604335	0.56647396	0.69135445	1.0	108	tags=27%, list=14%, signal=30%	
CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP	CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP		19	0.21495068	0.8963738	0.5873494	0.7046833	1.0	256	tags=53%, list=33%, signal=77%	
WEI_MYCN_TARGETS_WITH_E_BOX	WEI_MYCN_TARGETS_WITH_E_BOX		41	0.16443291	0.8914476	0.6141079	0.7104769	1.0	144	tags=27%, list=19%, signal=31%	
NUYTTEN_NIPP1_TARGETS_DN	NUYTTEN_NIPP1_TARGETS_DN		68	0.14567281	0.8879941	0.6834171	0.71390665	1.0	331	tags=63%, list=43%, signal=101%	
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP	CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP		17	0.22836581	0.88166535	0.597561	0.7221562	1.0	44	tags=18%, list=6%, signal=18%	
RIZKI_TUMOR_INVASIVENESS_3D_DN	RIZKI_TUMOR_INVASIVENESS_3D_DN		22	0.19946453	0.8763033	0.62828946	0.7284426	1.0	619	tags=100%, list=80%, signal=498%	
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5		35	0.16980739	0.86785936	0.62406015	0.7398969	1.0	319	tags=66%, list=41%, signal=107%	
HOLLMANN_APOPTOSIS_VIA_CD40_DN	HOLLMANN_APOPTOSIS_VIA_CD40_DN		32	0.18048818	0.8644126	0.67657995	0.7431854	1.0	124	tags=22%, list=16%, signal=25%	
MOHANKUMAR_HOXA1_TARGETS_UP	MOHANKUMAR_HOXA1_TARGETS_UP		30	0.17808405	0.8615697	0.6879699	0.745448	1.0	200	tags=37%, list=26%, signal=48%	
HAMAI_APOPTOSIS_VIA_TRAIL_UP	HAMAI_APOPTOSIS_VIA_TRAIL_UP		24	0.18993208	0.8530882	0.6666667	0.7566009	1.0	191	tags=46%, list=25%, signal=59%	
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION		66	0.13948682	0.85077536	0.73714286	0.7582828	1.0	11	tags=6%, list=1%, signal=6%	
PATIL_LIVER_CANCER	PATIL_LIVER_CANCER		38	0.16229497	0.84804785	0.6735537	0.7603236	1.0	57	tags=16%, list=7%, signal=16%	
BONOME_OVARIAN_CANCER_SURVIVAL_OPTIMAL_DEBULKING	BONOME_OVARIAN_CANCER_SURVIVAL_OPTIMAL_DEBULKING		17	0.2122331	0.8429739	0.6832298	0.7658287	1.0	59	tags=18%, list=8%, signal=19%	
WELCSH_BRCA1_TARGETS_UP	WELCSH_BRCA1_TARGETS_UP		31	0.17216496	0.8413075	0.6609589	0.7660791	1.0	237	tags=48%, list=31%, signal=67%	
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1		31	0.16996266	0.84080744	0.69655174	0.7645769	1.0	295	tags=61%, list=38%, signal=95%	
MILI_PSEUDOPODIA_HAPTOTAXIS_DN	MILI_PSEUDOPODIA_HAPTOTAXIS_DN		48	0.14822805	0.83979857	0.745283	0.7637773	1.0	605	tags=96%, list=79%, signal=421%	
MOOTHA_PGC	MOOTHA_PGC		63	0.14016649	0.83145404	0.77386934	0.77406645	1.0	151	tags=25%, list=20%, signal=29%	
KIM_ALL_DISORDERS_DURATION_CORR_DN	KIM_ALL_DISORDERS_DURATION_CORR_DN		18	0.20197567	0.8294774	0.67045456	0.7746646	1.0	147	tags=28%, list=19%, signal=34%	
WANG_LMO4_TARGETS_DN	WANG_LMO4_TARGETS_DN		16	0.21522984	0.81640124	0.67155427	0.79189724	1.0	227	tags=50%, list=30%, signal=69%	
BENPORATH_MYC_TARGETS_WITH_EBOX	BENPORATH_MYC_TARGETS_WITH_EBOX		26	0.1819932	0.8116296	0.70552146	0.7965239	1.0	97	tags=19%, list=13%, signal=21%	
KAAB_HEART_ATRIUM_VS_VENTRICLE_UP	KAAB_HEART_ATRIUM_VS_VENTRICLE_UP		19	0.1918526	0.8083811	0.69298244	0.799092	1.0	226	tags=47%, list=29%, signal=65%	
RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP	RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP		41	0.14901523	0.7899569	0.7695167	0.82297903	1.0	16	tags=7%, list=2%, signal=7%	
NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_DN	NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_DN		49	0.13754082	0.771504	0.79148936	0.84579116	1.0	314	tags=57%, list=41%, signal=90%	
WP_IL18_SIGNALING_PATHWAY	WP_IL18_SIGNALING_PATHWAY		21	0.17770682	0.7688706	0.72036475	0.8470128	1.0	56	tags=14%, list=7%, signal=15%	
KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP	KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP		15	0.20401204	0.76828605	0.7396907	0.845516	1.0	485	tags=87%, list=63%, signal=230%	
SWEET_KRAS_ONCOGENIC_SIGNATURE	SWEET_KRAS_ONCOGENIC_SIGNATURE		23	0.17041141	0.7682641	0.7170418	0.8431269	1.0	47	tags=13%, list=6%, signal=13%	
BENPORATH_PRC2_TARGETS	BENPORATH_PRC2_TARGETS		16	0.19429925	0.76340806	0.7554348	0.84739286	1.0	139	tags=25%, list=18%, signal=30%	
BENPORATH_ES_WITH_H3K27ME3	BENPORATH_ES_WITH_H3K27ME3		31	0.15396664	0.7560197	0.8215488	0.85423857	1.0	8	tags=6%, list=1%, signal=6%	
PAL_PRMT5_TARGETS_UP	PAL_PRMT5_TARGETS_UP		19	0.17956804	0.75490713	0.7735294	0.8533763	1.0	131	tags=26%, list=17%, signal=31%	
MCCABE_BOUND_BY_HOXC6	MCCABE_BOUND_BY_HOXC6		15	0.19363403	0.7423077	0.7849162	0.8665617	1.0	622	tags=100%, list=81%, signal=513%	
BENPORATH_EED_TARGETS	BENPORATH_EED_TARGETS		33	0.15115505	0.7395365	0.8394161	0.8673497	1.0	249	tags=42%, list=32%, signal=60%	
KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS		19	0.17562318	0.7386463	0.78443116	0.8659821	1.0	112	tags=26%, list=15%, signal=30%	
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION		55	0.12983422	0.73297197	0.8646288	0.87020135	1.0	133	tags=22%, list=17%, signal=24%	
WP_EBOLA_VIRUS_PATHWAY_ON_HOST	WP_EBOLA_VIRUS_PATHWAY_ON_HOST		19	0.17648253	0.73044586	0.77506775	0.8707442	1.0	23	tags=11%, list=3%, signal=11%	
HORIUCHI_WTAP_TARGETS_DN	HORIUCHI_WTAP_TARGETS_DN		24	0.16297735	0.7160315	0.8350877	0.8851727	1.0	345	tags=67%, list=45%, signal=117%	
MARTENS_TRETINOIN_RESPONSE_DN	MARTENS_TRETINOIN_RESPONSE_DN		74	0.11421434	0.7141788	0.90909094	0.8849029	1.0	161	tags=27%, list=21%, signal=31%	
BLUM_RESPONSE_TO_SALIRASIB_UP	BLUM_RESPONSE_TO_SALIRASIB_UP		15	0.18163313	0.71058285	0.7880435	0.88661236	1.0	188	tags=40%, list=24%, signal=52%	
MIKKELSEN_NPC_ICP_WITH_H3K4ME3	MIKKELSEN_NPC_ICP_WITH_H3K4ME3		19	0.16900247	0.70651084	0.8168168	0.88883936	1.0	58	tags=16%, list=8%, signal=17%	
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN	STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN		77	0.11260797	0.7021404	0.87741935	0.8912283	1.0	17	tags=4%, list=2%, signal=4%	
HAN_SATB1_TARGETS_UP	HAN_SATB1_TARGETS_UP		28	0.14904626	0.70140326	0.84192437	0.889581	1.0	329	tags=57%, list=43%, signal=96%	
PUJANA_ATM_PCC_NETWORK	PUJANA_ATM_PCC_NETWORK		72	0.109739296	0.69015706	0.90816325	0.8990709	1.0	260	tags=46%, list=34%, signal=63%	
KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP	KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP		90	0.1058634	0.6789356	0.9411765	0.907571	1.0	667	tags=98%, list=87%, signal=651%	
TAKAO_RESPONSE_TO_UVB_RADIATION_UP	TAKAO_RESPONSE_TO_UVB_RADIATION_UP		22	0.15311302	0.67888695	0.8477612	0.9051686	1.0	120	tags=23%, list=16%, signal=26%	
FORTSCHEGGER_PHF8_TARGETS_UP	FORTSCHEGGER_PHF8_TARGETS_UP		17	0.16782284	0.6740697	0.8485714	0.9073964	1.0	88	tags=18%, list=11%, signal=19%	
OSMAN_BLADDER_CANCER_DN	OSMAN_BLADDER_CANCER_DN		38	0.122163504	0.655766	0.8976378	0.922676	1.0	44	tags=11%, list=6%, signal=11%	
BRUINS_UVC_RESPONSE_LATE	BRUINS_UVC_RESPONSE_LATE		60	0.110796265	0.65466434	0.9234234	0.9211712	1.0	11	tags=5%, list=1%, signal=5%	
KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_DN	KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_DN		65	0.10491962	0.6467119	0.8926554	0.9257583	1.0	228	tags=37%, list=30%, signal=48%	
BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2	BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2		20	0.14845541	0.63119435	0.9060606	0.9365681	1.0	226	tags=40%, list=29%, signal=55%	
JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_UP	JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_UP		26	0.13324355	0.6263075	0.91612905	0.9378998	1.0	669	tags=100%, list=87%, signal=743%	
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN	RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN		33	0.12431026	0.62013435	0.9101124	0.9404211	1.0	16	tags=6%, list=2%, signal=6%	
KYNG_DNA_DAMAGE_DN	KYNG_DNA_DAMAGE_DN		19	0.14882837	0.6159105	0.9093567	0.9413629	1.0	120	tags=21%, list=16%, signal=24%	
BLALOCK_ALZHEIMERS_DISEASE_DN	BLALOCK_ALZHEIMERS_DISEASE_DN		111	0.090658225	0.61298907	0.984	0.94104815	1.0	229	tags=34%, list=30%, signal=42%	
KIM_ALL_DISORDERS_CALB1_CORR_UP	KIM_ALL_DISORDERS_CALB1_CORR_UP		52	0.10327258	0.6041499	0.9375	0.9446089	1.0	275	tags=48%, list=36%, signal=70%	
SENESE_HDAC3_TARGETS_DN	SENESE_HDAC3_TARGETS_DN		25	0.12932797	0.5909632	0.9130435	0.95124096	1.0	272	tags=48%, list=35%, signal=72%	
ONKEN_UVEAL_MELANOMA_DN	ONKEN_UVEAL_MELANOMA_DN		40	0.11111115	0.5855374	0.9504505	0.9522473	1.0	687	tags=100%, list=89%, signal=889%	
FEVR_CTNNB1_TARGETS_DN	FEVR_CTNNB1_TARGETS_DN		34	0.11355546	0.5708926	0.9531915	0.9586897	1.0	58	tags=12%, list=8%, signal=12%	
PUJANA_BRCA1_PCC_NETWORK	PUJANA_BRCA1_PCC_NETWORK		108	0.082738705	0.5694267	0.99230766	0.95706743	1.0	293	tags=46%, list=38%, signal=64%	
ROZANOV_MMP14_TARGETS_UP	ROZANOV_MMP14_TARGETS_UP		18	0.13928826	0.5674473	0.95348835	0.95574814	1.0	116	tags=22%, list=15%, signal=26%	
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN		18	0.13070847	0.5434601	0.9764706	0.96606094	1.0	8	tags=6%, list=1%, signal=5%	
NUYTTEN_EZH2_TARGETS_DN	NUYTTEN_EZH2_TARGETS_DN		44	0.0947536	0.51070863	0.9822222	0.97698265	1.0	390	tags=68%, list=51%, signal=130%	
